name,college,url
"Natural Resources and Environmental Science: Climate and Energy Solutions Concentration, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29657&returnto=22229
"Natural Resources and Environmental Science: Emerging Environmental Challenges Concentration, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29658&returnto=22229
"Natural Resources and Environmental Science: Environmental Policy and Analysis Concentration, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29659&returnto=22229
"Natural Resources and Environmental Science: Environmental Quality And Restoration Concentration, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29661&returnto=22229
"Natural Resources and Environmental Science: Sustainability Science Concentration, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30982&returnto=22229
"Natural Resources and Environmental Science: Watershed Management Concentration, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29660&returnto=22229
Deans Scholar Certificate,College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29924&returnto=22229
Leadership Development Program Certificate,College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31940&returnto=22229
Data Driven Agriculture Minor,College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30908&returnto=22229
International Studies in Agriculture Minor,College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29655&returnto=22229
Natural Resources and Environmental Science Minor,College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31874&returnto=22229
Plant Studies - Exploratory (Pre),College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30410&returnto=22229
Pre-Veterinary Medicine,College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30144&returnto=22229
"Agricultural Systems Management, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29663&returnto=22229
"Agricultural Systems Management: AgroSecurity, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30418&returnto=22229
"Agricultural Systems Management: Data and Information Systems, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30406&returnto=22229
"Agricultural Systems Management: Leadership and Management, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30407&returnto=22229
"Agricultural Engineering, BSAGE",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29723&returnto=22229
"Environmental and Natural Resources Engineering, BSAGE",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29724&returnto=22229
"Biological Engineering, BSBE",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30435&returnto=22229
Agricultural Systems Management Minor,College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29662&returnto=22229
Pre-Agricultural and Biological Engineering,College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30220&returnto=22229
"Agribusiness: Agribusiness Management Concentration, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29665&returnto=22229
"Agribusiness: Agricultural Finance Concentration, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29667&returnto=22229
"Agribusiness: Agricultural Marketing Concentration, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29666&returnto=22229
"Agribusiness: Commodity Marketing Concentration, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29668&returnto=22229
"Agribusiness: Food Marketing Concentration, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29669&returnto=22229
"Agricultural Economics: Applied Agricultural Economics Concentration, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29671&returnto=22229
"Agricultural Economics: Data Analytics Concentration, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31099&returnto=22229
"Agricultural Economics: Policy and Pre-Law Concentration, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31100&returnto=22229
"Farm Management, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29672&returnto=22229
"Sales and Marketing, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29673&returnto=22229
Industrial Selling Certificate,College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30253&returnto=22229
Farm Management Minor,College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29664&returnto=22229
Food and Agribusiness Management Minor,College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29699&returnto=22229
Global Food and Agriculture Systems Minor,College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30408&returnto=22229
"Agricultural Communication, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29654&returnto=22229
"Agricultural Education, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29656&returnto=22229
"Agronomy: Agronomic Business and Marketing Concentration, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29676&returnto=22229
"Agronomy: Crop and Soil Management Concentration, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29677&returnto=22229
"Agronomy: International Agronomy Concentration, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29678&returnto=22229
"Applied Meteorology and Climatology, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29679&returnto=22229
"Crop Science, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29680&returnto=22229
"Digital Agronomy, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31769&returnto=22229
"Plant Genetics, Breeding, and Biotechnology, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29681&returnto=22229
"Soil and Water Sciences, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29682&returnto=22229
Crop Science Minor,College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29674&returnto=22229
Soil Science Minor,College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29675&returnto=22229
"Animal Sciences: Animal Agribusiness Concentration, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29685&returnto=22229
"Animal Sciences: Animal Production and Industry Concentration, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30984&returnto=22229
"Animal Sciences: Behavior/Well-Being Concentration, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29686&returnto=22229
"Animal Sciences: Biosciences Concentration, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29687&returnto=22229
"Animal Sciences: Pre-Veterinary Medicine Concentration, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29688&returnto=22229
Animal Science Minor,College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29684&returnto=22229
"Biochemistry, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29692&returnto=22229
"Biochemistry: Pre-Med Concentration, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29690&returnto=22229
"Biochemistry: Pre-Vet Concentration, BS",College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29691&returnto=22229
Biochemistry Minor,College of Agriculture (Undergraduate),https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29689&returnto=22229
